Maintenance_flag,record_id,Measurement_timestamp,Vehicle_speed_sensor,Vibration,Engine_Load,Engine_Coolant_Temp,Intake_Manifold_Pressure,Engine_RPM,Speed_OBD,Intake_Air_Temp,Mass_Air_Flow_Rate,Throttle_Pos_Manifold,Voltage_Control_Module,Ambient_air_temp,Accel_Pedal_Pos_D,Engine_Oil_Temp,Speed_GPS,GPS_Longitude,GPS_Latitude,GPS_Bearing,GPS_Altitude,Turbo_Boost_And_Vcm_Gauge,Trip_Distance,Litres_Per_100km_Inst,Accel_Ssor_Total,CO2_in_g_per_km_Inst,Trip_Time_journey,fleetid,truckid,period,Region
1,6574,22FEB16:17:50:40,15,250.301455,25.882353,87,112,994.5,15,15,14.63,54.509804,14.2,6,27.058825,83,15.804368,8.4108797274,48.199310666,21,149,2.175566,289.0718,6.149775,0.013868,162.66145,9884,Fleet_01113F1,Truck_0381X1,2,1
1,2442,22FEB16:16:41:48,79,246.741199,77.254906,90,121,1257,79,10,23.19,80,14.16,7,36.07843,86,83.19612,7.1919182752,48.251666037,259.2,436,3.480905,182.68706,4.487962,-0.069991,118.70651,5752,Fleet_00313F1,Truck_0751X1,2,2
1,5893,22FEB16:17:39:19,73,247.074973,30.19608,88,113,1143,73,8,19.41,80,14.22,6,14.901961,83,76.35685,8.8012593589,49.222562752,19.5,146,2.320604,273.02158,2.156636,0.03318,57.042984,9203,Fleet_00713F1,Truck_0501X1,2,1
1,2313,22FEB16:16:39:39,55,248.076295,0,89,109,1016.5,55,11,16.55,80,14.26,7,14.901961,87,60.768852,9.1202628604,49.054343431,282.3,416,1.740453,180.28552,0,-0.005995,0,5623,Fleet_00113F1,Truck_0151X1,2,1
0,180,22FEB16:16:04:06,84,246.463054,79.60784,90,135,1338.5,84,10,28.11,80,14.24,7,38.431374,87,85.392006,8.6962016153,48.709872484,285.3,818,5.511435,139.32547,6.833974,-0.02215,180.7585,3490,Fleet_01213F1,Truck_0021X1,2,1
0,5124,22FEB16:17:26:30,100,245.57299,97.254906,87,131,1283.5,100,8,23.38,80,13.96,7,33.72549,81,102.42016,8.6227937274,48.539570666,34.1,152,4.931282,257.8458,5.784687,-0.020024,153.00487,8434,Fleet_01113F1,Truck_0661X1,2,1
0,1206,22FEB16:16:21:12,58,247.909408,37.2549,86,120,1386,58,9,24.13,79.60784,14.22,8,30.980392,84,61.092087,9.4004976747,47.147799536,309.2,381,3.335867,170.2211,4.7044,-0.014934,124.4313,4516,Fleet_00613F1,Truck_0361X1,2,3
0,6622,22FEB16:17:51:28,13,250.412713,16.862745,87,110,811.5,13,17,12.61,54.11765,14.34,6,24.705883,83,14.233163,8.4167417274,48.208820666,24.7,151,1.88549,289.25327,4.83259,-0.012386,127.82191,9932,Fleet_01113F1,Truck_0381X1,2,1
1,5897,22FEB16:17:39:23,73,247.074973,25.882353,87,116,1145.5,73,8,19.44,80,14.16,6,14.901961,83,74.16007,8.7991053589,49.226936752,19.1,144,2.755716,273.1102,1.956661,-0.077892,51.75364,9207,Fleet_00713F1,Truck_0501X1,2,1
0,3896,22FEB16:17:06:02,126,244.126636,0,89,118,1940.5,126,13,39.47,80,14.2,8,14.901961,89,134.56848,8.7151810753,49.234421517,350,429,3.045792,223.68752,0,-0.012942,0,7206,Fleet_00913F1,Truck_0311X1,2,1
0,5215,22FEB16:17:28:01,113,244.849813,49.411766,88,113,1406.5,113,8,25.11,80,14.16,7,14.901961,84,116.748276,8.4823217274,48.689054666,22.9,153,2.320604,260.9776,2.578704,0.075863,68.20667,8525,Fleet_01113F1,Truck_0661X1,2,1
0,1087,22FEB16:16:19:13,114,244.794184,19.215687,90,117,1401,114,10,26.02,80,14.16,7,14.901961,86,113.43806,9.1390056747,47.226861536,306.2,408,2.900755,166.78648,0,-0.024944,25.19469,4397,Fleet_00613F1,Truck_0361X1,2,3
0,512,22FEB16:16:09:38,84,246.463054,70.19608,81,150,1324,84,9,29.88,80,14.16,7,31.37255,78,81.792786,9.2110608604,49.256243431,294.4,652,7.687,147.07248,7.763804,-0.014832,205.35248,3822,Fleet_00113F1,Truck_0221X1,2,1
0,7900,22FEB16:18:12:46,42,248.799472,60.784313,88,109,1336,42,13,22.91,69.411766,14.26,9,33.72549,85,41.688015,7.7719147631,48.735780339,82.7,149,1.740453,307.6548,6.141151,0.004186,162.43333,11210,Fleet_00413F1,Truck_0271X1,2,2
0,5425,22FEB16:17:31:31,107,245.183587,20.392157,88,109,1330.5,107,7,22.83,80,14.12,6,14.901961,83,110.05215,8.8430973589,48.910850752,33.9,133,1.740453,267.611,1.608335,0.045006,42.540443,8735,Fleet_00713F1,Truck_0681X1,2,1
0,4414,22FEB16:17:14:40,111,244.961071,88.2353,89,225,1743.5,111,10,62.61,80,13.92,8,43.137257,87,114.408005,8.1426547631,48.705006339,307.9,386,18.56483,238.05653,12.788344,-0.008419,338.25146,7724,Fleet_00413F1,Truck_0561X1,2,1
1,6723,22FEB16:17:53:09,15,250.301455,34.901962,87,104,884.5,15,18,7.3,32.54902,14.24,6,14.901961,83,16.524158,8.4270017274,48.226058666,17.6,156,1.015265,289.57162,3.569772,-0.010742,94.42041,10033,Fleet_01113F1,Truck_0381X1,2,1
0,6105,22FEB16:17:42:51,142,243.236572,1.960784,87,149,1746.5,142,9,38.11,80,14.18,6,27.058825,86,146.66444,8.7099813589,48.645542752,24,153,7.541962,280.25647,2.085166,-0.136347,55.15259,9415,Fleet_00713F1,Truck_0201X1,2,1
0,6522,22FEB16:17:49:48,19,250.078939,19.215687,87,110,1128.5,19,13,18.99,69.411766,14.24,6,26.666668,83,17.352598,8.584069794,49.611351773,21.5,157,1.88549,288.83954,4.522897,0.002106,119.630554,9832,Fleet_00513F1,Truck_0051X1,2,1
0,4704,22FEB16:17:19:30,79,246.741199,45.09804,89,120,1252,79,7,21.72,80,14.16,6,31.764706,84,83.34038,9.3257433589,48.904118752,297.8,264,3.335867,246.70619,1.614938,0.065633,42.715073,8014,Fleet_00713F1,Truck_0421X1,2,1
0,1829,22FEB16:16:31:35,87,246.296167,96.07843,91,197,1436.5,87,13,79.55,80,14.18,7,55.686275,87,87.230675,8.483191794,49.459149773,302.2,308,14.503775,174.0639,23.767817,0.001377,628.6583,5139,Fleet_00513F1,Truck_0331X1,2,1
0,6475,22FEB16:17:49:01,19,250.078939,25.882353,87,118,1080,19,10,20.72,79.21569,14.18,5,27.843138,84,21.168123,8.591611794,49.601607773,32.1,148,3.045792,288.63663,6.876102,0.000321,181.87277,9785,Fleet_00513F1,Truck_0051X1,2,1
1,5882,22FEB16:17:39:08,71,247.186231,36.07843,88,117,1125,71,8,19.08,78.43137,14.18,6,14.901961,83,78.12008,8.8059333589,49.211054752,14.3,149,2.900755,272.80045,2.360231,0.059135,62.42806,9192,Fleet_00713F1,Truck_0501X1,2,1
1,6842,22FEB16:17:55:08,15,250.301455,20.784313,87,106,703,15,15,9.55,55.294117,14.2,6,14.901961,83,18.329092,8.4416897274,48.262016666,11.2,137,1.30534,290.21915,2.856379,-0.018282,75.55117,10152,Fleet_01113F1,Truck_0381X1,2,1
0,6397,22FEB16:17:47:43,40,248.91073,13.333334,88,111,1234.5,40,8,21.77,80,14.22,5,14.901961,84,40.64712,8.611717794,49.577307773,27.4,155,2.030529,288.15714,4.420816,-0.0212,116.930504,9707,Fleet_00513F1,Truck_0051X1,2,1
0,2566,22FEB16:16:43:52,94,245.906764,43.137257,89,111,1172,94,10,19.33,78.039215,14.14,8,14.901961,86,99.4856,7.4239682752,48.289310037,307,346,2.030529,185.5909,2.285396,-0.078071,60.448692,5876,Fleet_00313F1,Truck_0751X1,2,2
0,3399,22FEB16:16:57:45,86,246.351796,80.39216,89,120,1360,86,11,24.88,80,14.2,9,14.901961,83,90.40289,8.4142210753,48.845021517,298.8,435,3.335867,205.87912,5.135322,0.030099,135.82916,6709,Fleet_00913F1,Truck_0491X1,2,1
1,2686,22FEB16:16:45:52,91,246.073651,41.960785,89,108,1423,91,10,23.63,80,14.14,8,14.901961,85,96.374176,7.6626242752,48.345914037,284,448,1.595415,188.66104,2.657619,-0.073042,70.293976,5996,Fleet_00313F1,Truck_0751X1,2,2
0,7404,22FEB16:18:04:30,79,246.741199,54.901962,88,110,1277,79,10,21.91,77.254906,14.2,8,32.54902,84,84.600624,8.1320358588,48.205297043,347.9,144,1.88549,303.53372,1.879816,0.071539,49.721107,10714,Fleet_00213F1,Truck_0791X1,2,2
0,4083,22FEB16:17:09:09,86,246.351796,96.47059,91,145,1355.5,86,8,27.94,80,14.16,7,34.11765,87,88.52418,8.7641076747,47.025687536,252.3,329,6.961811,228.81325,8.061412,0.052756,213.22418,7393,Fleet_00613F1,Truck_0801X1,2,3
0,406,22FEB16:16:07:52,79,246.741199,0,83,112,1447,79,9,26.38,80,14.2,7,14.901961,82,77.56697,9.2825088604,49.144271431,27,749,2.175566,144.67497,0,-0.048852,0,3716,Fleet_00113F1,Truck_0221X1,2,1
0,5407,22FEB16:17:31:13,110,245.0167,68.2353,88,120,1384.5,110,7,25.13,80,14.14,6,14.901961,83,110.08803,8.8700793589,48.935768752,41.1,141,3.335867,267.08218,3.808331,-0.006705,100.73029,8717,Fleet_00713F1,Truck_0681X1,2,1
0,6891,22FEB16:17:55:57,37,249.077617,3.529412,88,116,1132.5,37,14,19.52,74.90196,14.18,7,14.901961,84,39.09606,7.7040787631,48.673806339,7.2,149,2.755716,290.6877,2.093604,0.007116,55.375786,10201,Fleet_00413F1,Truck_0641X1,2,2
0,3105,22FEB16:16:52:51,55,248.076295,38.039215,87,106,1314,55,11,20.8,77.64706,14.28,8,14.901961,85,57.06192,7.2910147631,48.522516339,351.7,566,1.30534,197.96541,2.995086,-0.0178,79.21996,6415,Fleet_00413F1,Truck_0351X1,2,2
0,166,22FEB16:16:03:52,82,246.574312,98.039215,89,140,1539.5,82,10,39.02,80,14.16,7,44.705883,86,85.53648,8.7216836153,48.704340484,276.2,804,6.236622,139.00027,8.105279,0.016141,214.38449,3476,Fleet_01213F1,Truck_0021X1,2,1
1,3030,22FEB16:16:51:36,93,245.962393,45.09804,88,108,1173,93,10,17.38,77.254906,14.14,8,14.901961,85,95.03999,7.3623607631,48.597252339,305.1,560,1.595415,196.31802,2.058632,-0.08762,54.450783,6340,Fleet_00413F1,Truck_0351X1,2,2
1,6583,22FEB16:17:50:49,15,250.301455,14.509804,87,107,730,15,15,10.16,55.686275,14.14,6,14.901961,83,16.38099,8.4123137274,48.201500666,23.7,142,1.450378,289.11447,2.22647,0.00609,58.890087,9893,Fleet_01113F1,Truck_0381X1,2,1
0,3188,22FEB16:16:54:14,101,245.517361,0,86,117,1561,101,11,29.91,80,14.18,9,14.901961,84,104.364,9.5364288604,48.745031431,350.2,525,2.900755,199.85506,0,-0.045053,0,6498,Fleet_00113F1,Truck_0141X1,2,1
0,4413,22FEB16:17:14:39,109,245.072329,88.2353,89,174,1732,109,10,52.88,80,14.2,8,47.45098,86,111.853134,8.1406747631,48.706218339,303.9,384,11.167906,238.036,3.725308,-0.02338,98.53433,7723,Fleet_00413F1,Truck_0561X1,2,1
0,1477,22FEB16:16:25:43,40,248.91073,0,87,107,1013.5,40,14,14.97,80,14.16,8,14.901961,82,11.08946,8.3444477274,48.135896666,297.5,331,1.450378,171.6339,0,-0.026002,0,4787,Fleet_01113F1,Truck_0631X1,2,1
0,8111,22FEB16:18:16:17,39,248.966359,7.450981,88,117,1556.5,39,10,29.94,80,14.24,7,14.901961,84,33.984016,7.9223767631,48.755826339,75.3,141,2.900755,309.43927,2.901066,0.042071,76.73315,11421,Fleet_00413F1,Truck_0271X1,2,2
0,3296,22FEB16:16:56:02,113,244.849813,60.39216,86,122,1401,113,11,24.36,72.54902,14.12,9,14.901961,83,116.67693,9.6822948604,48.627767431,291.5,430,3.625944,202.73677,3.297803,0.079829,87.22682,6606,Fleet_00113F1,Truck_0141X1,2,1
0,985,22FEB16:16:17:31,155,242.513395,50.19608,88,155,2275,155,11,82.86,80.39216,14.08,7,38.039215,87,155.196,9.9956493589,49.176008752,274,436,8.41219,163.32668,10.489076,-0.067599,277.43585,4295,Fleet_00713F1,Truck_0341X1,2,1
0,1946,22FEB16:16:33:32,47,248.521327,0,89,107,1079,47,11,18.49,80,14.24,7,14.901961,87,47.988,9.0025616153,48.679812484,305.5,393,1.450378,176.28462,0,-0.010368,0,5256,Fleet_01213F1,Truck_0511X1,2,1
0,4006,22FEB16:17:07:52,91,246.073651,0,85,118,1400,91,8,26.8,80,14.2,8,14.901961,83,96.123566,8.8874196747,47.080131536,322.1,306,3.045792,226.90028,0,0.139848,0,7316,Fleet_00613F1,Truck_0801X1,2,3
0,7701,22FEB16:18:09:27,20,250.02331,23.92157,88,117,1241,20,15,21.63,61.960785,14.16,8,14.901961,84,16.74,7.9424598588,48.196411043,98.2,150,2.900755,306.5913,8.600809,0.016491,227.49124,11011,Fleet_00213F1,Truck_0791X1,2,2
1,1929,22FEB16:16:33:15,54,248.131924,82.35294,88,160,1719.5,54,11,39.99,80,14.24,7,38.82353,85,51.192013,8.7614376747,47.403261536,305.2,369,9.137377,176.03697,16.533335,-0.031134,437.30643,5239,Fleet_00613F1,Truck_0581X1,2,3
0,6425,22FEB16:17:48:11,32,249.355762,0,87,111,995.5,32,8,16.55,80,14.3,5,14.901961,84,35.280296,8.3845397274,48.164972666,28.7,153,2.030529,288.41074,0,-0.038602,0,9735,Fleet_01113F1,Truck_0381X1,2,1
0,2309,22FEB16:16:39:35,63,247.631263,0,89,108,1159.5,63,11,16.22,80,14.28,7,14.901961,87,67.24801,8.6748356153,48.715794484,284.1,415,1.595415,180.21346,0,-0.021966,0,5619,Fleet_01213F1,Truck_0511X1,2,1
1,6335,22FEB16:17:46:41,19,250.078939,17.254902,87,107,728.5,19,6,10.83,68.62745,14.24,6,14.901961,84,22.53784,8.3571137274,48.131372666,23.4,150,1.450378,287.73108,2.420523,0.025505,64.02279,9645,Fleet_01113F1,Truck_0381X1,2,1
0,4130,22FEB16:17:09:56,106,245.239216,12.54902,90,110,1298,106,9,23.58,80,14.18,7,19.607843,88,109.40405,8.6700636747,47.058123536,253.6,340,1.88549,230.07408,0,-0.002008,0,7440,Fleet_00613F1,Truck_0801X1,2,3
0,3730,22FEB16:17:03:16,136,243.570346,32.941177,89,115,1687.5,136,11,30.33,74.117645,14.16,9,29.019608,87,145.90799,8.4251770753,48.938603517,273.4,497,2.61068,216.63954,0,-0.062687,0,7040,Fleet_00913F1,Truck_0311X1,2,1
1,6019,22FEB16:17:41:25,121,244.404781,0,89,125,1478.5,121,8,30.27,80,14.18,6,14.901961,87,127.297005,8.8203873589,48.820982752,20.2,156,4.061056,276.84436,0,0.068424,0,9329,Fleet_00713F1,Truck_0201X1,2,1
0,4453,22FEB16:17:15:19,114,244.794184,0,86,117,1384,114,10,26.16,80,14.18,8,14.901961,84,118.94507,8.2159387631,48.656922339,302.2,363,2.900755,239.29684,0,-0.066677,0,7763,Fleet_00413F1,Truck_0561X1,2,1
0,7257,22FEB16:18:02:03,94,245.906764,12.54902,89,112,1150.5,94,9,20.19,80,14.16,7,14.901961,85,97.48832,7.7567707631,48.170784339,8,150,2.175566,299.73145,1.112196,0.040271,29.417559,10567,Fleet_00413F1,Truck_0641X1,2,2
0,6148,22FEB16:17:43:34,134,243.681604,43.92157,88,198,2140,134,8,75.11,80.39216,14.04,6,37.64706,88,137.91647,7.9496887631,48.310170339,23.2,144,14.648811,281.93597,14.21881,-0.054222,376.08725,9458,Fleet_00413F1,Truck_0061X1,2,2
0,5769,22FEB16:17:37:15,73,247.074973,38.82353,88,118,1143.5,73,10,19.44,76.47059,14.2,6,14.901961,85,76.21417,8.8248873589,49.081664752,26.7,132,3.045792,270.4616,2.621957,0.062929,69.35072,9079,Fleet_00713F1,Truck_0501X1,2,1
0,6169,22FEB16:17:43:55,123,244.293523,52.941177,88,121,1525,123,8,28.97,78.039215,14.12,6,14.901961,87,127.29714,8.6344593589,48.517148752,6.7,143,3.480905,282.7352,3.059422,-0.186541,80.92165,9479,Fleet_00713F1,Truck_0201X1,2,1
0,3331,22FEB16:16:56:37,118,244.571668,87.84314,88,134,1559.5,118,11,28.63,80,14.06,9,14.901961,84,123.480255,9.7744848604,48.611993431,283.2,420,5.366396,203.85367,1.516982,-0.105698,40.124157,6641,Fleet_00113F1,Truck_0141X1,2,1
0,3611,22FEB16:17:01:17,122,244.349152,68.2353,89,144,1512,122,11,32.63,80,14.14,9,36.862747,88,120.31252,8.8922890753,48.659387517,289.9,508,6.816774,212.5277,5.437585,0.01552,143.82402,6921,Fleet_00913F1,Truck_0491X1,2,1
1,5707,22FEB16:17:36:13,24,249.800794,13.725491,86,110,958.5,24,14,11.08,62.352943,14.2,7,14.901961,82,30.348085,8.2025110753,48.805715517,28.4,124,1.88549,269.5601,0,0.025765,24.009426,9017,Fleet_00913F1,Truck_0281X1,2,1
0,315,22FEB16:16:06:21,73,247.074973,36.47059,87,105,1375,73,9,21.61,80,14.32,7,14.901961,84,75.096,9.1554888604,49.068221431,50.3,794,1.160302,142.58763,2.656976,0.036366,70.27697,3625,Fleet_00113F1,Truck_0221X1,2,1
1,6527,22FEB16:17:49:53,19,250.078939,19.215687,87,116,1091.5,19,13,18.58,80,14.26,6,14.901961,83,21.313946,8.583097794,49.612875773,28.7,156,2.755716,288.86633,4.60731,-0.021283,121.863266,9837,Fleet_00513F1,Truck_0051X1,2,1
0,2928,22FEB16:16:49:54,102,245.461732,15.294118,91,115,1284,102,11,25.61,78.82353,14.18,8,37.2549,90,103.465225,7.5497407631,48.669294339,313.1,543,2.61068,193.71498,0,-0.037402,25.125229,6238,Fleet_00413F1,Truck_0351X1,2,2
1,2429,22FEB16:16:41:35,78,246.796828,66.27451,90,115,1246,78,10,20.77,77.254906,14.22,7,34.509804,87,80.24465,7.1689862752,48.254450037,257.1,425,2.61068,182.39024,4.425788,-0.033321,117.06201,5739,Fleet_00313F1,Truck_0751X1,2,2
0,2125,22FEB16:16:36:31,41,248.855101,22.745098,89,108,1231.5,41,16,20.8,61.56863,14.08,7,30.19608,86,38.087997,8.9061356153,48.695538484,287.1,383,1.595415,177.43832,2.816992,-0.034701,74.5094,5435,Fleet_01213F1,Truck_0511X1,2,1
0,3392,22FEB16:16:57:38,85,246.407425,79.60784,88,148,1359.5,85,11,33.24,80,14.2,9,14.901961,84,87.480736,8.4019150753,48.849533517,299.1,433,7.396925,205.71548,7.722964,-0.041475,204.27228,6702,Fleet_00913F1,Truck_0491X1,2,1
0,5056,22FEB16:17:25:22,95,245.851135,57.2549,86,113,1185.5,95,8,19.91,75.68628,14.18,8,14.901961,80,99.93642,9.7329813589,48.556826752,45.7,173,2.320604,256.01633,3.142487,-0.028314,83.11873,8366,Fleet_00713F1,Truck_0421X1,2,1
0,8193,22FEB16:18:17:39,28,249.578278,37.2549,88,149,1733,28,11,39.3,75.68628,13.98,7,29.019608,85,13.359929,9.3521517714,48.249379726,48.5,161,7.541962,309.8923,28.415022,0.003843,751.5768,11503,Fleet_00813F1,Truck_0551X1,2,1
0,1151,22FEB16:16:20:17,114,244.794184,49.019608,90,115,1423,114,11,24.99,76.47059,14.16,8,14.901961,87,117.72002,9.2956116747,47.177487536,287.7,383,2.61068,168.83586,2.630274,-0.01982,69.5707,4461,Fleet_00613F1,Truck_0361X1,2,3
0,7094,22FEB16:17:59:20,94,245.906764,74.90196,89,130,1299,94,9,28.27,80,14.16,7,14.901961,85,94.60916,7.7464387631,48.383964339,4,153,4.786245,295.90643,5.145718,-0.027011,136.10414,10404,Fleet_00413F1,Truck_0641X1,2,2
0,810,22FEB16:16:14:36,128,244.015378,20.784313,81,117,1579,128,10,29.05,80,14.08,8,14.901961,80,131.68849,9.5706536153,48.468066484,261.8,569,2.900755,157.28448,1.153978,-0.117722,30.522696,4120,Fleet_01213F1,Truck_0081X1,2,1
0,78,22FEB16:16:02:24,52,248.243182,80.78432,87,139,1289.5,52,9,27.08,80,14.24,7,23.92157,85,51.373528,8.8675076153,48.698616484,282.4,783,6.091585,137.24673,10.967698,0.020643,290.09543,3388,Fleet_01213F1,Truck_0021X1,2,1
1,6940,22FEB16:17:56:46,89,246.184909,99.60784,90,130,1119,89,11,20.91,80,14.22,7,41.960785,85,92.16138,7.7148307631,48.623676339,4.1,152,4.786245,291.58105,6.034473,0.087132,159.61171,10250,Fleet_00413F1,Truck_0641X1,2,2
0,262,22FEB16:16:05:28,99,245.628619,26.666668,87,110,1301,99,9,21.16,79.60784,13.92,7,38.82353,86,103.96613,9.101185794,49.286925773,343.6,778,1.88549,141.3884,1.388045,-0.107636,36.713764,3572,Fleet_00513F1,Truck_0471X1,2,1
1,6385,22FEB16:17:47:31,20,250.02331,16.078432,88,107,728.5,20,8,10.22,68.62745,14.24,5,24.705883,84,20.378574,8.3700917274,48.147338666,24.1,155,1.450378,288.05365,2.027857,0.023382,53.63678,9695,Fleet_01113F1,Truck_0381X1,2,1
1,2785,22FEB16:16:47:31,92,246.018022,90.588234,92,154,1530.5,92,12,24.3,80,14.2,8,38.039215,89,102.024,8.9168396153,48.669384484,266.5,444,8.267151,190.1734,1.647515,-0.036141,43.576756,6095,Fleet_01213F1,Truck_0651X1,2,1
0,7270,22FEB16:18:02:16,84,246.463054,38.039215,88,111,1327,84,9,23.33,80,14.24,7,14.901961,85,87.984116,7.7632147631,48.153282339,14.5,146,2.030529,300.0391,2.788507,-0.007835,73.75596,10580,Fleet_00413F1,Truck_0641X1,2,2
0,7648,22FEB16:18:08:34,17,250.190197,49.019608,87,116,1001,17,14,16.99,58.039215,14.26,8,14.901961,84,17.9293,9.2949237714,48.401233726,106.5,148,2.755716,306.36365,11.991791,0.023996,317.18265,10958,Fleet_00813F1,Truck_0411X1,2,1
0,7241,22FEB16:18:01:47,100,245.57299,48.235294,90,110,1251,100,9,21.47,80,14.16,7,14.901961,85,101.34108,7.7547187631,48.193194339,2.7,148,1.88549,299.3229,2.960229,0.055294,78.29801,10552,Fleet_00413F1,Truck_0641X1,2,2
0,3265,22FEB16:16:55:31,88,246.240538,42.7451,83,108,1372,88,11,22.55,80,14.22,9,14.901961,81,94.82417,9.6217068604,48.651965431,302.6,438,1.595415,201.89558,2.855218,-0.017474,75.52046,6575,Fleet_00113F1,Truck_0141X1,2,1
0,1074,22FEB16:16:19:00,105,245.294845,80.78432,89,135,1311,105,9,26.3,80,14.12,7,14.901961,84,107.9286,9.1137816747,47.239851536,311.5,405,5.511435,166.37692,4.332702,-0.010688,114.599884,4384,Fleet_00613F1,Truck_0361X1,2,3
0,4816,22FEB16:17:21:22,98,245.684248,0,87,111,1178,98,9,21.69,80,14.18,8,14.901961,84,100.15386,9.5107233589,48.802652752,325.1,293,2.030529,249.62206,0,-0.084998,0,8126,Fleet_00713F1,Truck_0421X1,2,1
0,5846,22FEB16:17:38:32,75,246.963715,26.666668,87,114,1179,75,8,20.63,80,14.16,6,14.901961,83,75.16799,8.8130493589,49.169072752,356,148,2.465641,272.0618,1.865583,0.078256,49.344643,9156,Fleet_00713F1,Truck_0501X1,2,1
1,1986,22FEB16:16:34:12,41,248.855101,99.60784,88,130,1303,41,11,25.61,79.60784,13.88,7,14.901961,86,39.34802,9.0653396153,48.695688484,285.6,363,4.786245,176.78583,15.854527,0.00784,419.35193,5296,Fleet_01213F1,Truck_0231X1,2,1
0,420,22FEB16:16:08:06,78,246.796828,0,82,111,1432,78,9,25.69,80,14.2,7,14.901961,81,78.56088,9.2816988604,49.160429431,10.8,768,2.030529,144.9652,0,-0.041813,0,3730,Fleet_00113F1,Truck_0221X1,2,1
0,7779,22FEB16:18:10:45,34,249.244504,15.686275,88,103,726.5,34,18,6.63,41.960785,14.34,9,16.470589,84,34.165897,9.3270117714,48.401713726,24.3,151,0.870226,306.7802,0,0.01181,19.990599,11089,Fleet_00813F1,Truck_0411X1,2,1
0,590,22FEB16:16:10:56,144,243.125314,0,92,112,1766.5,144,16,34.33,80,14.02,7,14.901961,89,150.22833,9.0203516153,48.661662484,330.2,619,2.175566,149.6163,0,0.127221,0,3900,Fleet_01213F1,Truck_0081X1,2,1
0,3303,22FEB16:16:56:09,113,244.849813,51.764706,87,113,1403,113,11,23.88,78.039215,14.14,9,14.901961,83,117.647995,9.7001208604,48.623999431,287.2,422,2.320604,202.94975,2.577432,-0.149378,68.17302,6613,Fleet_00113F1,Truck_0141X1,2,1
0,3348,22FEB16:16:56:54,118,244.571668,56.862747,89,119,1472,118,11,25.72,72.94118,14.12,9,14.901961,83,120.70801,8.3039770753,48.882605517,289.7,420,3.19083,204.40857,3.070778,-0.027294,81.222015,6658,Fleet_00913F1,Truck_0491X1,2,1
1,5790,22FEB16:17:37:36,78,246.796828,44.705883,88,112,1248,78,9,20.83,80,14.24,6,14.901961,84,79.0564,8.8119153589,49.104218752,13.4,131,2.175566,270.88666,2.915611,-0.03982,77.11787,9100,Fleet_00713F1,Truck_0501X1,2,1
0,2629,22FEB16:16:44:55,88,246.240538,77.254906,90,145,1393,88,10,29.99,80,14.22,8,14.901961,85,85.536,7.5444542752,48.329234037,279.1,448,6.961811,187.2654,6.878807,-0.027896,181.94434,5939,Fleet_00313F1,Truck_0751X1,2,2
1,2668,22FEB16:16:45:34,89,246.184909,58.039215,89,118,1399.5,89,10,23.88,74.90196,14.24,8,14.901961,85,90.002335,7.6261142752,48.341168037,282.6,449,3.045792,188.21417,4.261313,-0.052774,112.71165,5978,Fleet_00313F1,Truck_0751X1,2,2
0,4963,22FEB16:17:23:49,96,245.795506,60,83,114,1204,96,8,21.97,72.94118,14.18,8,14.901961,80,98.06424,9.7691673589,48.682514752,355.6,179,2.465641,253.61452,3.431505,-0.031212,90.76325,8273,Fleet_00713F1,Truck_0421X1,2,1
0,7550,22FEB16:18:06:56,21,249.967681,38.431374,87,114,968,21,10,15.49,72.54902,14.28,8,14.901961,84,20.520126,9.2540157714,48.411919726,118.3,159,2.465641,305.86246,6.905251,0.041972,182.64377,10860,Fleet_00813F1,Truck_0411X1,2,1
1,3050,22FEB16:16:51:56,79,246.741199,48.235294,88,107,1242.5,79,10,19.36,80,14.16,8,14.901961,86,79.02052,7.3311967631,48.580668339,310.7,562,1.450378,196.80235,2.892142,-0.002402,76.49711,6360,Fleet_00413F1,Truck_0351X1,2,2
0,7413,22FEB16:18:04:39,88,246.240538,29.803923,88,111,1374.5,88,10,24.02,80,14.26,8,14.901961,85,93.99644,8.1366558588,48.216589043,345.6,139,2.030529,303.75067,2.683468,0.027573,70.97767,10723,Fleet_00213F1,Truck_0791X1,2,2
1,2305,22FEB16:16:39:31,70,247.24186,0,89,110,1082,70,11,17.8,80,14.22,7,14.901961,87,73.15231,8.6808236153,48.714582484,284.1,421,1.88549,180.1365,0,0.007057,0,5615,Fleet_01213F1,Truck_0511X1,2,1
0,5104,22FEB16:17:26:10,99,245.628619,29.019608,86,116,1502.5,99,8,21.11,80,14.18,7,14.901961,80,93.74434,8.6521397274,48.516236666,42.5,158,2.755716,257.2893,1.50594,0.08367,39.83208,8414,Fleet_01113F1,Truck_0661X1,2,1
1,2328,22FEB16:16:39:54,58,247.909408,6.666667,89,106,1071.5,58,11,16.83,80,14.24,7,14.901961,86,61.452095,9.0990948604,49.056845431,277.2,416,1.30534,180.52596,1.584042,-0.022266,41.897896,5638,Fleet_00113F1,Truck_0151X1,2,1
0,8167,22FEB16:18:17:13,22,249.912052,14.117647,89,113,1290.5,22,11,24.58,80,14.08,7,14.901961,85,24.264425,9.1090473589,48.942404752,359.2,162,2.320604,309.76147,3.590986,0.093466,94.98152,11477,Fleet_00713F1,Truck_0711X1,2,1
